experiment_id,run_number,policy,domain,url,experiment_count,experiment_code,timestamp,timezone_offset,local_time,default_dns_servers,default_lookup_status,default_lookup_success,default_lookup_ips,cloudflare_lookup_status,cloudflare_lookup_success,cloudflare_lookup_ips,all_ips,page_load_success,page_load_status
104,0,"egypt_mans_control","masreiat.com","http://masreiat.com",1,"masreiat.com_1",1616812737204,420,"3/26/2021, 7:38:57 PM","[""127.0.0.53""]","success",1,"[""172.67.222.53"",""104.21.54.14""]","success",1,"[""172.67.222.53"",""104.21.54.14""]","[""172.67.222.53"",""104.21.54.14""]",0,"net::ERR_CONNECTION_RESET at http://masreiat.com"
105,0,"egypt_mans_control","likud.org.il","http://www.likud.org.il/",0,"likud.org.il_0",1616812752132,420,"3/26/2021, 7:39:12 PM","[""127.0.0.53""]","success",1,"[""172.67.69.64"",""104.26.6.213"",""104.26.7.213""]","success",1,"[""104.26.6.213"",""104.26.7.213"",""172.67.69.64""]","[""172.67.69.64"",""104.26.6.213"",""104.26.7.213""]",1,"success"
106,0,"egypt_mans_control","khatab38.blogspot.com","https://khatab38.blogspot.com/",0,"khatab38.blogspot.com_0",1616812764509,420,"3/26/2021, 7:39:24 PM","[""127.0.0.53""]","success",1,"[""142.250.200.65""]","success",1,"[""172.217.171.225""]","[""142.250.200.65"",""172.217.171.225""]",0,"net::ERR_CONNECTION_RESET at https://khatab38.blogspot.com/"
107,0,"egypt_mans_control","mormon.org","https://www.mormon.org/",0,"mormon.org_0",1616812773357,420,"3/26/2021, 7:39:33 PM","[""127.0.0.53""]","success",1,"[""216.49.176.179""]","success",1,"[""216.49.176.179""]","[""216.49.176.179""]",1,"success"
108,0,"egypt_mans_control","al-akhbar.com","http://www.al-akhbar.com",1,"al-akhbar.com_1",1616812797109,420,"3/26/2021, 7:39:57 PM","[""127.0.0.53""]","success",1,"[""172.67.75.16"",""104.26.2.184"",""104.26.3.184""]","success",1,"[""104.26.3.184"",""172.67.75.16"",""104.26.2.184""]","[""172.67.75.16"",""104.26.2.184"",""104.26.3.184""]",1,"success"
109,0,"egypt_mans_control","amlalommah.net","https://amlalommah.net/",2,"amlalommah.net_2",1616812814549,420,"3/26/2021, 7:40:14 PM","[""127.0.0.53""]","success",1,"[""172.67.141.61"",""104.21.62.252""]","success",1,"[""104.21.62.252"",""172.67.141.61""]","[""172.67.141.61"",""104.21.62.252""]",0,"net::ERR_CONNECTION_RESET at https://amlalommah.net/"
110,0,"egypt_mans_control","anonymizer.com","http://www.anonymizer.com",0,"anonymizer.com_0",1616812825128,420,"3/26/2021, 7:40:25 PM","[""127.0.0.53""]","success",1,"[""52.204.10.149""]","success",1,"[""52.204.10.149""]","[""52.204.10.149""]",1,"success"
111,0,"egypt_mans_control","hola.org","https://hola.org/",0,"hola.org_0",1616812842264,420,"3/26/2021, 7:40:42 PM","[""127.0.0.53""]","success",1,"[""54.225.121.9"",""107.22.193.119""]","success",1,"[""107.22.193.119"",""54.225.121.9""]","[""54.225.121.9"",""107.22.193.119""]",0,"net::ERR_TIMED_OUT at https://hola.org/"
112,0,"egypt_mans_control","aljazeera.com","https://www.aljazeera.com/",0,"aljazeera.com_0",1616812880430,420,"3/26/2021, 7:41:20 PM","[""127.0.0.53""]","success",1,"[""13.49.58.153"",""13.48.79.150"",""13.48.244.72""]","success",1,"[""13.49.58.153"",""13.48.244.72"",""13.48.79.150""]","[""13.49.58.153"",""13.48.79.150"",""13.48.244.72""]",0,"net::ERR_CONNECTION_RESET at https://www.aljazeera.com/"
113,0,"egypt_mans_control","muhammadanism.com","http://www.muhammadanism.com/",0,"muhammadanism.com_0",1616812889283,420,"3/26/2021, 7:41:29 PM","[""127.0.0.53""]","success",1,"[""96.45.83.57"",""96.45.83.157"",""96.45.82.124"",""96.45.82.137""]","success",1,"[""96.45.82.124"",""96.45.82.137"",""96.45.83.57"",""96.45.83.157""]","[""96.45.83.57"",""96.45.83.157"",""96.45.82.124"",""96.45.82.137""]",1,"success"
114,0,"egypt_mans_control","ultrasawt.com","https://ultrasawt.com/",0,"ultrasawt.com_0",1616812899186,420,"3/26/2021, 7:41:39 PM","[""127.0.0.53""]","success",1,"[""192.229.233.18""]","success",1,"[""192.229.233.18""]","[""192.229.233.18""]",0,"net::ERR_CONNECTION_RESET at https://ultrasawt.com/"
115,0,"egypt_mans_control","vpnlux.com","https://www.vpnlux.com/",0,"vpnlux.com_0",1616812908111,420,"3/26/2021, 7:41:48 PM","[""127.0.0.53""]","success",1,"[""104.21.53.204"",""172.67.218.177""]","success",1,"[""104.21.53.204"",""172.67.218.177""]","[""104.21.53.204"",""172.67.218.177""]",1,"success"
116,0,"egypt_mans_control","tv.arblionz.com","https://tv.arblionz.com/",0,"tv.arblionz.com_0",1616812919476,420,"3/26/2021, 7:41:59 PM","[""127.0.0.53""]","success",1,"[""104.21.75.188"",""172.67.180.136""]","success",1,"[""172.67.180.136"",""104.21.75.188""]","[""104.21.75.188"",""172.67.180.136""]",0,"net::ERR_CONNECTION_RESET at https://tv.arblionz.com/"
117,0,"egypt_mans_control","vvw.almanassa.net","https://vvw.almanassa.net/",0,"vvw.almanassa.net_0",1616812928202,420,"3/26/2021, 7:42:08 PM","[""127.0.0.53""]","success",1,"[""83.68.31.235""]","success",1,"[""83.68.31.235""]","[""83.68.31.235""]",0,"net::ERR_CONNECTION_RESET at https://vvw.almanassa.net/"
118,0,"egypt_mans_control","reporter-ohne-grenzen.de","https://www.reporter-ohne-grenzen.de/",0,"reporter-ohne-grenzen.de_0",1616812937714,420,"3/26/2021, 7:42:17 PM","[""127.0.0.53""]","success",1,"[""212.87.50.14""]","success",1,"[""212.87.50.14""]","[""212.87.50.14""]",0,"net::ERR_CONNECTION_RESET at https://www.reporter-ohne-grenzen.de/"
119,0,"egypt_mans_control","takesper.gq","http://www.takesper.gq",0,"takesper.gq_0",1616812945853,420,"3/26/2021, 7:42:25 PM","[""127.0.0.53""]","success",1,"[""195.20.48.69""]","success",1,"[""195.20.48.69""]","[""195.20.48.69""]",1,"success"
120,0,"egypt_mans_control","tahrirnews.com","https://www.tahrirnews.com/",0,"tahrirnews.com_0",1616812958534,420,"3/26/2021, 7:42:38 PM","[""127.0.0.53""]","success",1,"[""104.21.46.153"",""172.67.140.104""]","success",1,"[""172.67.140.104"",""104.21.46.153""]","[""104.21.46.153"",""172.67.140.104""]",0,"net::ERR_CONNECTION_RESET at https://www.tahrirnews.com/"
121,0,"egypt_mans_control","akhbarturkiya.com","http://akhbarturkiya.com/",1,"akhbarturkiya.com_1",1616812967087,420,"3/26/2021, 7:42:47 PM","[""127.0.0.53""]","success",1,"[""104.21.62.94"",""172.67.222.117""]","success",1,"[""104.21.62.94"",""172.67.222.117""]","[""104.21.62.94"",""172.67.222.117""]",0,"net::ERR_CONNECTION_RESET at http://akhbarturkiya.com/"
122,0,"egypt_mans_control","securevpn.com","https://securevpn.com/",0,"securevpn.com_0",1616812976026,420,"3/26/2021, 7:42:56 PM","[""127.0.0.53""]","success",1,"[""64.137.89.227""]","success",1,"[""64.137.89.227""]","[""64.137.89.227""]",0,"net::ERR_TIMED_OUT at https://securevpn.com/"
123,0,"egypt_mans_control","moderndrunkardmagazine.com","http://www.moderndrunkardmagazine.com/",0,"moderndrunkardmagazine.com_0",1616813015843,420,"3/26/2021, 7:43:35 PM","[""127.0.0.53""]","success",1,"[""209.141.38.71"",""107.161.23.204"",""192.161.187.200""]","success",1,"[""192.161.187.200"",""107.161.23.204"",""209.141.38.71""]","[""209.141.38.71"",""107.161.23.204"",""192.161.187.200""]",1,"success"
124,0,"egypt_mans_control","egybest.bid","http://egybest.bid",0,"egybest.bid_0",1616813030507,420,"3/26/2021, 7:43:50 PM","[""127.0.0.53""]","success",1,"[""172.67.192.81"",""104.21.36.101""]","success",1,"[""172.67.192.81"",""104.21.36.101""]","[""172.67.192.81"",""104.21.36.101""]",0,"net::ERR_CONNECTION_RESET at http://egybest.bid"
125,0,"egypt_mans_control","tunnelbear.com","http://www.tunnelbear.com",1,"tunnelbear.com_1",1616813039179,420,"3/26/2021, 7:43:59 PM","[""127.0.0.53""]","success",1,"[""104.17.155.236"",""104.17.154.236""]","success",1,"[""104.17.154.236"",""104.17.155.236""]","[""104.17.155.236"",""104.17.154.236""]",0,"net::ERR_TIMED_OUT at http://www.tunnelbear.com"
126,0,"egypt_mans_control","wilpf.org","http://wilpf.org/",0,"wilpf.org_0",1616813079110,420,"3/26/2021, 7:44:39 PM","[""127.0.0.53""]","success",1,"[""5.182.248.140""]","success",1,"[""5.182.248.140""]","[""5.182.248.140""]",1,"success"
127,0,"egypt_mans_control","eg.arblionz.com","https://eg.arblionz.com/",0,"eg.arblionz.com_0",1616813097574,420,"3/26/2021, 7:44:57 PM","[""127.0.0.53""]","success",1,"[""104.21.75.188"",""172.67.180.136""]","success",1,"[""104.21.75.188"",""172.67.180.136""]","[""104.21.75.188"",""172.67.180.136""]",0,"net::ERR_CONNECTION_RESET at https://eg.arblionz.com/"
128,0,"egypt_mans_control","movizland.online","http://movizland.online/",0,"movizland.online_0",1616813105753,420,"3/26/2021, 7:45:05 PM","[""127.0.0.53""]","success",1,"[""104.21.83.46"",""172.67.214.8""]","success",1,"[""172.67.214.8"",""104.21.83.46""]","[""104.21.83.46"",""172.67.214.8""]",0,"net::ERR_CONNECTION_RESET at http://movizland.online/"
129,0,"egypt_mans_control","raya.com","http://www.raya.com",2,"raya.com_2",1616813115024,420,"3/26/2021, 7:45:15 PM","[""127.0.0.53""]","success",1,"[""104.26.10.92"",""104.26.11.92"",""172.67.74.185""]","success",1,"[""172.67.74.185"",""104.26.11.92"",""104.26.10.92""]","[""104.26.10.92"",""104.26.11.92"",""172.67.74.185""]",0,"net::ERR_CONNECTION_RESET at http://www.raya.com"
130,0,"egypt_mans_control","ar4up.com","https://ar4up.com/",0,"ar4up.com_0",1616813124201,420,"3/26/2021, 7:45:24 PM","[""127.0.0.53""]","success",1,"[""104.21.18.61"",""172.67.180.178""]","success",1,"[""104.21.18.61"",""172.67.180.178""]","[""104.21.18.61"",""172.67.180.178""]",1,"success"
131,0,"egypt_mans_control","postimage.io","https://postimage.io/",0,"postimage.io_0",1616813138343,420,"3/26/2021, 7:45:38 PM","[""127.0.0.53""]","success",1,"[""46.229.175.90""]","success",1,"[""46.229.175.90""]","[""46.229.175.90""]",1,"success"
132,0,"egypt_mans_control","secfirst.org","https://www.secfirst.org/",0,"secfirst.org_0",1616813152546,420,"3/26/2021, 7:45:52 PM","[""127.0.0.53""]","success",1,"[""52.50.17.13""]","success",1,"[""52.50.17.13""]","[""52.50.17.13""]",1,"success"
133,0,"egypt_mans_control","alaraby.tv","http://alaraby.tv",0,"alaraby.tv_0",1616813165755,420,"3/26/2021, 7:46:05 PM","[""127.0.0.53""]","success",1,"[""151.101.2.216"",""151.101.66.216"",""151.101.130.216"",""151.101.194.216""]","success",1,"[""151.101.2.216"",""151.101.194.216"",""151.101.66.216"",""151.101.130.216""]","[""151.101.2.216"",""151.101.66.216"",""151.101.130.216"",""151.101.194.216""]",0,"Navigation timeout of 60000 ms exceeded"
134,0,"egypt_mans_control","goldenfrog.com","https://www.goldenfrog.com/",0,"goldenfrog.com_0",1616813235087,420,"3/26/2021, 7:47:15 PM","[""127.0.0.53""]","success",1,"[""209.99.60.226""]","success",1,"[""209.99.60.226""]","[""209.99.60.226""]",0,"net::ERR_TIMED_OUT at https://www.goldenfrog.com/"
135,0,"egypt_mans_control","dailynewsegypt.com","http://dailynewsegypt.com",0,"dailynewsegypt.com_0",1616813274342,420,"3/26/2021, 7:47:54 PM","[""127.0.0.53""]","success",1,"[""151.139.243.1""]","success",1,"[""151.139.243.1""]","[""151.139.243.1""]",1,"success"
136,0,"egypt_mans_control","almesryoon.com","http://almesryoon.com",0,"almesryoon.com_0",1616813296329,420,"3/26/2021, 7:48:16 PM","[""127.0.0.53""]","success",1,"[""104.21.52.44"",""172.67.195.19""]","success",1,"[""104.21.52.44"",""172.67.195.19""]","[""104.21.52.44"",""172.67.195.19""]",0,"net::ERR_CONNECTION_RESET at http://almesryoon.com"
137,0,"egypt_mans_control","thepeninsulaqatar.com","http://www.thepeninsulaqatar.com",1,"thepeninsulaqatar.com_1",1616813305595,420,"3/26/2021, 7:48:25 PM","[""127.0.0.53""]","success",1,"[""172.67.70.41"",""104.26.4.95"",""104.26.5.95""]","success",1,"[""104.26.4.95"",""104.26.5.95"",""172.67.70.41""]","[""172.67.70.41"",""104.26.4.95"",""104.26.5.95""]",0,"net::ERR_CONNECTION_RESET at http://www.thepeninsulaqatar.com"
